order_id,customer_id,order_date,status,total_amount,shipping_method,shipping_address,billing_address,payment_method,delivery_date,site_id
ORD0003146,CUS000096,2025-03-06 02:29:41,Delivered,4091.38,Standard,997 Debra Road,997 Debra Road,Credit Card,2025-03-07,LOC018
ORD0003147,CUS000027,2025-03-06 22:11:41,Delivered,1480.2,Express,8148 John Course Suite 159,8148 John Course Suite 159,Bank Transfer,2025-03-11,LOC014
ORD0003148,CUS000088,2025-03-06 16:34:41,Delivered,7553.639999999999,Pick up in store,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,Bank Transfer,2025-03-08,LOC014
ORD0003149,CUS000001,2025-03-06 20:49:41,Delivered,3000.93,Next Day,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Bank Transfer,2025-03-07,LOC006
ORD0003150,CUS000071,2025-03-07 07:54:41,Delivered,7323.12,Pick up in store,085 Aaron Crescent Apt. 676,085 Aaron Crescent Apt. 676,PayPal,2025-03-09,LOC012
ORD0003151,CUS000018,2025-03-06 20:09:41,Delivered,6996.96,Pick up in store,693 Kathryn Extension,693 Kathryn Extension,PayPal,2025-03-12,LOC017
ORD0003152,CUS000060,2025-03-06 16:49:41,Delivered,2674.61,Pick up in store,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,Bank Transfer,2025-03-11,LOC003
ORD0003153,CUS000085,2025-03-07 04:48:41,Delivered,9888.58,Standard,65310 Smith Causeway,65310 Smith Causeway,PayPal,2025-03-12,LOC013
ORD0003154,CUS000079,2025-03-06 22:34:41,Delivered,5300.82,Standard,34676 Chan Brooks,34676 Chan Brooks,PayPal,2025-03-09,LOC016
ORD0003155,CUS000014,2025-03-06 14:07:41,Delivered,1133.8899999999999,Pick up in store,240 Lewis Park,240 Lewis Park,Credit Card,2025-03-10,LOC007
ORD0003156,CUS000007,2025-03-07 03:17:41,Delivered,2085.63,Next Day,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,Credit Card,2025-03-10,LOC001
ORD0003157,CUS000001,2025-03-06 21:48:41,Delivered,10363.45,Standard,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,PayPal,2025-03-09,LOC006
ORD0003158,CUS000008,2025-03-06 12:01:41,Delivered,4329.66,Next Day,949 Mueller Mission,949 Mueller Mission,PayPal,2025-03-12,LOC010
ORD0003159,CUS000016,2025-03-06 13:19:41,Delivered,3401.8900000000003,Standard,517 Lester Brook,517 Lester Brook,PayPal,2025-03-09,LOC009
ORD0003160,CUS000066,2025-03-07 05:45:41,Delivered,4848.69,Express,712 Andrew Ranch,712 Andrew Ranch,Bank Transfer,2025-03-09,LOC001
ORD0003161,CUS000026,2025-03-06 20:28:41,Delivered,4174.530000000001,Express,305 Newton Bypass,305 Newton Bypass,PayPal,2025-03-08,LOC004
ORD0003162,CUS000034,2025-03-06 19:41:41,Delivered,11939.320000000002,Standard,81729 Mccall Meadows,81729 Mccall Meadows,Bank Transfer,2025-03-07,LOC008
ORD0003163,CUS000045,2025-03-07 01:40:41,Delivered,2310.09,Next Day,14062 Oliver Spurs,14062 Oliver Spurs,Credit Card,2025-03-10,LOC015
ORD0003164,CUS000072,2025-03-06 18:55:41,Delivered,171.21,Express,022 Brennan Vista,022 Brennan Vista,PayPal,2025-03-12,LOC017
ORD0003165,CUS000025,2025-03-06 20:33:41,Delivered,6653.3099999999995,Standard,554 Phillips Spring,554 Phillips Spring,PayPal,2025-03-11,LOC018
ORD0003166,CUS000019,2025-03-06 20:37:41,Delivered,2780.13,Standard,3594 Long Wall Suite 248,3594 Long Wall Suite 248,Bank Transfer,2025-03-07,LOC005
ORD0003167,CUS000050,2025-03-06 22:38:41,Delivered,5240.35,Next Day,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Credit Card,2025-03-07,LOC009
ORD0003168,CUS000070,2025-03-06 18:31:41,Delivered,3305.88,Pick up in store,17993 Lee Cove Apt. 976,17993 Lee Cove Apt. 976,PayPal,2025-03-08,LOC008
ORD0003169,CUS000020,2025-03-07 21:14:41,Delivered,5739.580000000001,Standard,63649 Robinson Court,63649 Robinson Court,Bank Transfer,2025-03-08,LOC017
ORD0003170,CUS000055,2025-03-07 15:13:41,Delivered,5267.71,Express,3345 Angela Lane Suite 782,3345 Angela Lane Suite 782,Bank Transfer,2025-03-11,LOC012
ORD0003171,CUS000085,2025-03-07 21:39:41,Delivered,1793.3999999999999,Pick up in store,65310 Smith Causeway,65310 Smith Causeway,Credit Card,2025-03-09,LOC015
ORD0003172,CUS000010,2025-03-07 18:13:41,Delivered,10404.14,Express,386 Brian Gateway,386 Brian Gateway,Bank Transfer,2025-03-08,LOC010
ORD0003173,CUS000095,2025-03-07 14:31:41,Delivered,8576.140000000001,Standard,1425 Williams Mountain,1425 Williams Mountain,Credit Card,2025-03-13,LOC005
ORD0003174,CUS000077,2025-03-08 03:07:41,Delivered,2237.64,Next Day,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Bank Transfer,2025-03-14,LOC003
ORD0003175,CUS000077,2025-03-07 11:37:41,Delivered,5384.79,Next Day,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Bank Transfer,2025-03-11,LOC009
ORD0003176,CUS000092,2025-03-07 18:04:41,Delivered,7481.68,Standard,441 Nichols Glen,441 Nichols Glen,PayPal,2025-03-09,LOC005
ORD0003177,CUS000072,2025-03-07 22:29:41,Delivered,7436.490000000001,Express,022 Brennan Vista,022 Brennan Vista,Bank Transfer,2025-03-14,LOC019
ORD0003178,CUS000012,2025-03-08 04:04:41,Delivered,6812.68,Pick up in store,753 Powell Manor Suite 888,753 Powell Manor Suite 888,PayPal,2025-03-10,LOC005
ORD0003179,CUS000078,2025-03-07 15:42:41,Delivered,2887.07,Express,783 Hudson Mill Suite 171,783 Hudson Mill Suite 171,PayPal,2025-03-12,LOC019
ORD0003180,CUS000015,2025-03-07 18:26:41,Delivered,1735.3,Express,943 Dawn Extension Apt. 032,943 Dawn Extension Apt. 032,Bank Transfer,2025-03-10,LOC006
ORD0003181,CUS000003,2025-03-08 03:33:41,Delivered,2967.79,Next Day,22024 Harrison Roads,22024 Harrison Roads,PayPal,2025-03-11,LOC009
ORD0003182,CUS000099,2025-03-07 23:21:41,Delivered,2930.1099999999997,Express,385 Diana Mountain,385 Diana Mountain,Bank Transfer,2025-03-14,LOC016
ORD0003183,CUS000006,2025-03-07 17:32:41,Delivered,8010.67,Standard,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,Credit Card,2025-03-09,LOC018
ORD0003184,CUS000017,2025-03-08 06:19:41,Delivered,5482.36,Standard,4207 Craig Causeway,4207 Craig Causeway,Bank Transfer,2025-03-14,LOC019
ORD0003185,CUS000021,2025-03-08 03:44:41,Delivered,5490.44,Pick up in store,873 Paul Lakes,873 Paul Lakes,PayPal,2025-03-15,LOC014
ORD0003186,CUS000072,2025-03-08 08:26:41,Delivered,2933.8099999999995,Next Day,022 Brennan Vista,022 Brennan Vista,Credit Card,2025-03-12,LOC003
ORD0003187,CUS000050,2025-03-08 02:53:41,Delivered,3526.65,Next Day,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Bank Transfer,2025-03-11,LOC020
ORD0003188,CUS000003,2025-03-08 08:05:41,Delivered,3977.58,Next Day,22024 Harrison Roads,22024 Harrison Roads,Credit Card,2025-03-15,LOC018
ORD0003189,CUS000020,2025-03-07 17:44:41,Delivered,1175.04,Next Day,63649 Robinson Court,63649 Robinson Court,Credit Card,2025-03-10,LOC017
ORD0003190,CUS000079,2025-03-07 18:03:41,Delivered,7696.03,Pick up in store,34676 Chan Brooks,34676 Chan Brooks,Bank Transfer,2025-03-13,LOC014
ORD0003191,CUS000013,2025-03-08 07:15:41,Delivered,5251.839999999999,Express,54024 Miller Track Suite 763,54024 Miller Track Suite 763,PayPal,2025-03-09,LOC012
ORD0003192,CUS000067,2025-03-07 12:36:41,Delivered,1635.96,Pick up in store,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,Credit Card,2025-03-14,LOC018
ORD0003193,CUS000073,2025-03-09 04:32:41,Delivered,1732.0900000000001,Standard,598 Smith Mission Suite 623,598 Smith Mission Suite 623,PayPal,2025-03-14,LOC001
ORD0003194,CUS000078,2025-03-08 15:04:41,Delivered,10926.85,Pick up in store,783 Hudson Mill Suite 171,783 Hudson Mill Suite 171,PayPal,2025-03-10,LOC005
ORD0003195,CUS000087,2025-03-09 04:42:41,Delivered,1406.3,Next Day,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Credit Card,2025-03-12,LOC002
ORD0003196,CUS000054,2025-03-08 11:54:41,Delivered,6620.89,Standard,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,Bank Transfer,2025-03-09,LOC014
ORD0003197,CUS000039,2025-03-09 01:26:41,Delivered,4675.03,Express,06077 Marcus Bypass,06077 Marcus Bypass,Credit Card,2025-03-15,LOC004
ORD0003198,CUS000004,2025-03-08 22:58:41,Delivered,6195.31,Express,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Bank Transfer,2025-03-09,LOC004
ORD0003199,CUS000098,2025-03-08 11:54:41,Delivered,1071.5900000000001,Next Day,4693 Ashley Centers,4693 Ashley Centers,PayPal,2025-03-10,LOC001
ORD0003200,CUS000021,2025-03-09 10:00:41,Delivered,2682.9700000000003,Standard,873 Paul Lakes,873 Paul Lakes,PayPal,2025-03-10,LOC006
ORD0003201,CUS000009,2025-03-09 08:14:41,Delivered,3408.65,Pick up in store,4479 Hinton Heights Suite 425,4479 Hinton Heights Suite 425,Credit Card,2025-03-15,LOC001
ORD0003202,CUS000012,2025-03-09 08:20:41,Delivered,4898.69,Express,753 Powell Manor Suite 888,753 Powell Manor Suite 888,PayPal,2025-03-10,LOC003
ORD0003203,CUS000066,2025-03-09 18:51:41,Delivered,928.72,Express,712 Andrew Ranch,712 Andrew Ranch,Credit Card,2025-03-10,LOC006
ORD0003204,CUS000053,2025-03-10 08:34:41,Delivered,2413.35,Next Day,92512 Armstrong Station,92512 Armstrong Station,PayPal,2025-03-11,LOC002
ORD0003205,CUS000099,2025-03-10 06:49:41,Delivered,2270.36,Next Day,385 Diana Mountain,385 Diana Mountain,Bank Transfer,2025-03-16,LOC003
ORD0003206,CUS000004,2025-03-09 22:45:41,Delivered,4784.16,Standard,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2025-03-15,LOC010
ORD0003207,CUS000008,2025-03-10 07:34:41,Delivered,11463.71,Express,949 Mueller Mission,949 Mueller Mission,PayPal,2025-03-13,LOC002
ORD0003208,CUS000011,2025-03-10 02:20:41,Delivered,4106.74,Express,627 Carol Vista,627 Carol Vista,PayPal,2025-03-13,LOC006
ORD0003209,CUS000024,2025-03-09 15:39:41,Delivered,1047.12,Standard,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,Bank Transfer,2025-03-13,LOC009
ORD0003210,CUS000089,2025-03-10 08:30:41,Delivered,173.18,Express,890 Fuller Harbor Apt. 884,890 Fuller Harbor Apt. 884,Credit Card,2025-03-12,LOC007
ORD0003211,CUS000006,2025-03-09 20:59:41,Delivered,7902.26,Pick up in store,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,Bank Transfer,2025-03-14,LOC010
ORD0003212,CUS000025,2025-03-10 04:40:41,Delivered,2449.5699999999997,Standard,554 Phillips Spring,554 Phillips Spring,Credit Card,2025-03-14,LOC001
ORD0003213,CUS000002,2025-03-09 22:17:41,Delivered,12431.300000000001,Express,7944 Rich Turnpike,7944 Rich Turnpike,Credit Card,2025-03-11,LOC020
ORD0003214,CUS000094,2025-03-09 10:52:41,Delivered,2778.12,Express,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,Bank Transfer,2025-03-13,LOC010
ORD0003215,CUS000097,2025-03-10 07:06:41,Delivered,6308.6,Next Day,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2025-03-14,LOC006
ORD0003216,CUS000024,2025-03-09 11:45:41,Delivered,4184.66,Express,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,PayPal,2025-03-16,LOC007
ORD0003217,CUS000038,2025-03-10 22:37:41,Delivered,3355.88,Next Day,811 Leonard Ford Apt. 102,811 Leonard Ford Apt. 102,Credit Card,2025-03-16,LOC007
ORD0003218,CUS000018,2025-03-10 22:41:41,Delivered,1529.44,Standard,693 Kathryn Extension,693 Kathryn Extension,Credit Card,2025-03-13,LOC007
ORD0003219,CUS000076,2025-03-10 20:46:41,Delivered,924.38,Standard,8996 Amanda Plaza,8996 Amanda Plaza,Credit Card,2025-03-12,LOC018
ORD0003220,CUS000002,2025-03-10 13:58:41,Delivered,8136.05,Standard,7944 Rich Turnpike,7944 Rich Turnpike,Credit Card,2025-03-15,LOC001
ORD0003221,CUS000097,2025-03-11 10:08:41,Delivered,4576.08,Standard,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2025-03-18,LOC018
ORD0003222,CUS000100,2025-03-11 02:44:41,Delivered,5158.39,Express,14536 Holly Trail,14536 Holly Trail,Bank Transfer,2025-03-12,LOC006
ORD0003223,CUS000001,2025-03-11 00:59:41,Delivered,1265.86,Standard,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Credit Card,2025-03-15,LOC019
ORD0003224,CUS000066,2025-03-11 01:46:41,Delivered,1328.13,Pick up in store,712 Andrew Ranch,712 Andrew Ranch,PayPal,2025-03-18,LOC001
ORD0003225,CUS000004,2025-03-11 04:59:41,Delivered,3043.5299999999997,Next Day,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2025-03-15,LOC011
ORD0003226,CUS000077,2025-03-11 03:42:41,Delivered,6249.39,Pick up in store,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Credit Card,2025-03-15,LOC015
ORD0003227,CUS000059,2025-03-10 15:38:41,Delivered,8933.880000000001,Standard,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,PayPal,2025-03-17,LOC001
ORD0003228,CUS000081,2025-03-12 03:51:41,Delivered,2330.36,Pick up in store,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,Credit Card,2025-03-15,LOC004
ORD0003229,CUS000051,2025-03-12 03:34:41,Delivered,5224.64,Next Day,563 Jones Fields Suite 934,563 Jones Fields Suite 934,Credit Card,2025-03-17,LOC007
ORD0003230,CUS000067,2025-03-11 11:19:41,Delivered,2941.02,Standard,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,Bank Transfer,2025-03-18,LOC017
ORD0003231,CUS000086,2025-03-12 00:33:41,Delivered,4304.09,Pick up in store,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,PayPal,2025-03-18,LOC018
ORD0003232,CUS000053,2025-03-11 12:58:41,Delivered,5126.780000000001,Express,92512 Armstrong Station,92512 Armstrong Station,Bank Transfer,2025-03-16,LOC017
ORD0003233,CUS000071,2025-03-11 21:09:41,Delivered,10751.43,Standard,085 Aaron Crescent Apt. 676,085 Aaron Crescent Apt. 676,Bank Transfer,2025-03-13,LOC020
ORD0003234,CUS000088,2025-03-11 13:14:41,Delivered,4695.68,Pick up in store,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,Credit Card,2025-03-15,LOC020
ORD0003235,CUS000001,2025-03-12 08:33:41,Delivered,5285.53,Express,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Credit Card,2025-03-18,LOC007
ORD0003236,CUS000082,2025-03-12 07:56:41,Delivered,2666.2700000000004,Pick up in store,3913 Chambers Park Apt. 634,3913 Chambers Park Apt. 634,Bank Transfer,2025-03-13,LOC008
ORD0003237,CUS000011,2025-03-12 01:34:41,Delivered,4903.820000000001,Next Day,627 Carol Vista,627 Carol Vista,PayPal,2025-03-18,LOC002
ORD0003238,CUS000050,2025-03-12 05:19:41,Delivered,2194.5,Next Day,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Credit Card,2025-03-18,LOC005
ORD0003239,CUS000099,2025-03-11 19:13:41,Delivered,680.92,Next Day,385 Diana Mountain,385 Diana Mountain,Credit Card,2025-03-14,LOC013
ORD0003240,CUS000051,2025-03-11 14:08:41,Delivered,5403.48,Express,563 Jones Fields Suite 934,563 Jones Fields Suite 934,Bank Transfer,2025-03-14,LOC002
ORD0003241,CUS000085,2025-03-11 19:48:41,Delivered,1070.49,Express,65310 Smith Causeway,65310 Smith Causeway,Credit Card,2025-03-15,LOC012
ORD0003242,CUS000019,2025-03-11 15:20:41,Delivered,2691.42,Express,3594 Long Wall Suite 248,3594 Long Wall Suite 248,PayPal,2025-03-18,LOC010
ORD0003243,CUS000034,2025-03-11 22:06:41,Delivered,3234.9800000000005,Next Day,81729 Mccall Meadows,81729 Mccall Meadows,Bank Transfer,2025-03-15,LOC004
ORD0003244,CUS000075,2025-03-12 06:35:41,Delivered,3520.44,Next Day,10585 Shaun Squares Suite 674,10585 Shaun Squares Suite 674,Credit Card,2025-03-15,LOC016
ORD0003245,CUS000074,2025-03-11 11:11:41,Delivered,10273.24,Pick up in store,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Credit Card,2025-03-17,LOC011
ORD0003246,CUS000069,2025-03-12 09:41:41,Delivered,4137.83,Pick up in store,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,PayPal,2025-03-18,LOC016
ORD0003247,CUS000043,2025-03-12 09:39:41,Delivered,1527.5200000000002,Express,1002 John Row Apt. 424,1002 John Row Apt. 424,PayPal,2025-03-19,LOC005
ORD0003248,CUS000074,2025-03-12 12:15:41,Delivered,2571.69,Pick up in store,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,PayPal,2025-03-19,LOC015
ORD0003249,CUS000031,2025-03-13 03:52:41,Delivered,3361.76,Standard,3219 Rodriguez Passage Suite 363,3219 Rodriguez Passage Suite 363,Bank Transfer,2025-03-19,LOC019
ORD0003250,CUS000027,2025-03-13 00:02:41,Delivered,3842.0800000000004,Pick up in store,8148 John Course Suite 159,8148 John Course Suite 159,PayPal,2025-03-19,LOC016
ORD0003251,CUS000066,2025-03-12 20:33:41,Delivered,6400.120000000001,Standard,712 Andrew Ranch,712 Andrew Ranch,Bank Transfer,2025-03-16,LOC003
ORD0003252,CUS000017,2025-03-12 17:37:41,Delivered,5581.52,Pick up in store,4207 Craig Causeway,4207 Craig Causeway,Credit Card,2025-03-16,LOC001
ORD0003253,CUS000020,2025-03-13 01:19:41,Delivered,1084.6599999999999,Standard,63649 Robinson Court,63649 Robinson Court,PayPal,2025-03-14,LOC007
ORD0003254,CUS000097,2025-03-13 04:31:41,Delivered,8798.32,Standard,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2025-03-19,LOC008
ORD0003255,CUS000074,2025-03-13 06:51:41,Delivered,288.78000000000003,Pick up in store,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Bank Transfer,2025-03-18,LOC013
ORD0003256,CUS000035,2025-03-12 18:20:41,Delivered,372.33,Standard,0435 Mullins Canyon,0435 Mullins Canyon,PayPal,2025-03-15,LOC002
ORD0003257,CUS000036,2025-03-13 04:21:41,Delivered,3860.59,Pick up in store,4716 Felicia Trafficway Apt. 051,4716 Felicia Trafficway Apt. 051,Credit Card,2025-03-18,LOC019
ORD0003258,CUS000046,2025-03-12 12:08:41,Delivered,4320.240000000001,Standard,0384 Michelle Cape,0384 Michelle Cape,PayPal,2025-03-15,LOC002
ORD0003259,CUS000056,2025-03-12 20:06:41,Delivered,1074.8700000000001,Next Day,5399 Pierce Gardens Suite 720,5399 Pierce Gardens Suite 720,Credit Card,2025-03-18,LOC015
ORD0003260,CUS000061,2025-03-13 02:28:41,Delivered,2409.9,Next Day,8595 Joshua Pine,8595 Joshua Pine,PayPal,2025-03-16,LOC014
ORD0003261,CUS000069,2025-03-12 19:40:41,Delivered,1892.85,Pick up in store,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Credit Card,2025-03-18,LOC003
ORD0003262,CUS000020,2025-03-12 12:46:41,Delivered,7270.6,Pick up in store,63649 Robinson Court,63649 Robinson Court,PayPal,2025-03-17,LOC002
ORD0003263,CUS000079,2025-03-12 23:10:41,Delivered,10081.69,Standard,34676 Chan Brooks,34676 Chan Brooks,PayPal,2025-03-17,LOC015
ORD0003264,CUS000076,2025-03-12 13:34:41,Delivered,1127.9,Pick up in store,8996 Amanda Plaza,8996 Amanda Plaza,Credit Card,2025-03-19,LOC020
ORD0003265,CUS000076,2025-03-13 07:01:41,Delivered,62.2,Next Day,8996 Amanda Plaza,8996 Amanda Plaza,Credit Card,2025-03-18,LOC008
ORD0003266,CUS000092,2025-03-13 10:47:41,Delivered,2524.05,Standard,441 Nichols Glen,441 Nichols Glen,PayPal,2025-03-17,LOC003
ORD0003267,CUS000002,2025-03-13 00:11:41,Delivered,134.08,Standard,7944 Rich Turnpike,7944 Rich Turnpike,Bank Transfer,2025-03-15,LOC008
ORD0003268,CUS000008,2025-03-12 15:55:41,Delivered,4260.32,Pick up in store,949 Mueller Mission,949 Mueller Mission,Bank Transfer,2025-03-15,LOC007
ORD0003269,CUS000069,2025-03-13 05:50:41,Delivered,1193.85,Pick up in store,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Credit Card,2025-03-17,LOC018
ORD0003270,CUS000020,2025-03-13 05:34:41,Delivered,850.12,Next Day,63649 Robinson Court,63649 Robinson Court,Bank Transfer,2025-03-18,LOC006
ORD0003271,CUS000025,2025-03-12 18:08:41,Delivered,9064.89,Express,554 Phillips Spring,554 Phillips Spring,Bank Transfer,2025-03-18,LOC005
ORD0003272,CUS000018,2025-03-13 19:13:41,Delivered,4691.2,Next Day,693 Kathryn Extension,693 Kathryn Extension,Credit Card,2025-03-16,LOC015
ORD0003273,CUS000092,2025-03-14 02:07:41,Delivered,5669.4,Express,441 Nichols Glen,441 Nichols Glen,Bank Transfer,2025-03-18,LOC013
ORD0003274,CUS000059,2025-03-14 08:26:41,Delivered,3032.2200000000003,Next Day,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,PayPal,2025-03-20,LOC010
ORD0003275,CUS000074,2025-03-13 16:58:41,Delivered,2768.96,Next Day,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,PayPal,2025-03-17,LOC009
ORD0003276,CUS000012,2025-03-14 09:57:41,Delivered,6737.09,Next Day,753 Powell Manor Suite 888,753 Powell Manor Suite 888,Bank Transfer,2025-03-15,LOC009
ORD0003277,CUS000069,2025-03-14 10:36:41,Delivered,59.2,Next Day,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,PayPal,2025-03-20,LOC015
ORD0003278,CUS000071,2025-03-13 14:24:41,Delivered,5414.62,Standard,085 Aaron Crescent Apt. 676,085 Aaron Crescent Apt. 676,PayPal,2025-03-18,LOC014
ORD0003279,CUS000040,2025-03-13 13:13:41,Delivered,366.64,Pick up in store,9433 Jackie Key,9433 Jackie Key,Bank Transfer,2025-03-17,LOC007
ORD0003280,CUS000093,2025-03-14 07:30:41,Delivered,4138.96,Standard,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,Credit Card,2025-03-19,LOC020
ORD0003281,CUS000040,2025-03-14 06:06:41,Delivered,852.1899999999999,Standard,9433 Jackie Key,9433 Jackie Key,Credit Card,2025-03-17,LOC014
ORD0003282,CUS000072,2025-03-14 03:25:41,Delivered,2365.42,Next Day,022 Brennan Vista,022 Brennan Vista,Credit Card,2025-03-21,LOC013
ORD0003283,CUS000094,2025-03-13 14:53:41,Delivered,7791.95,Next Day,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,PayPal,2025-03-18,LOC005
ORD0003284,CUS000063,2025-03-13 18:21:41,Delivered,6152.95,Express,6888 Emily Underpass,6888 Emily Underpass,Credit Card,2025-03-17,LOC005
ORD0003285,CUS000032,2025-03-13 11:50:41,Delivered,1288.28,Pick up in store,57334 Cooper Island,57334 Cooper Island,Credit Card,2025-03-18,LOC013
ORD0003286,CUS000095,2025-03-13 20:19:41,Delivered,4849.26,Pick up in store,1425 Williams Mountain,1425 Williams Mountain,Bank Transfer,2025-03-19,LOC015
ORD0003287,CUS000018,2025-03-14 23:15:41,Delivered,4003.96,Next Day,693 Kathryn Extension,693 Kathryn Extension,PayPal,2025-03-15,LOC020
ORD0003288,CUS000020,2025-03-15 09:49:41,Delivered,3443.88,Standard,63649 Robinson Court,63649 Robinson Court,Bank Transfer,2025-03-18,LOC007
